Wall time,Step,Value
1594879697.4902403,1,0.009999999776482582
1594879792.433143,2,0.00999890360981226
1594879887.3709557,3,0.009995614178478718
1594879982.261074,4,0.009990133345127106
1594880077.3433845,5,0.009982463903725147
1594880171.7374663,6,0.009972609579563141
1594880265.937895,7,0.00996057316660881
1594880361.5181916,8,0.009946362115442753
1594880456.667969,9,0.009929980151355267
1594880551.972707,10,0.009911436587572098
1594880647.5685983,11,0.009890737943351269
1594880742.157959,12,0.0098678944632411
1594880836.7093716,13,0.009842915460467339
1594880931.7290015,14,0.009815813042223454
1594881026.9685411,15,0.009786597453057766
1594881122.0836656,16,0.009755282662808895
1594881216.6030025,17,0.009721881709992886
1594881311.22892,18,0.009686409495770931
1594881406.096171,19,0.009648882783949375
1594881501.2647495,20,0.009609315544366837
1594881595.694152,21,0.009567727334797382
1594881691.0149686,22,0.009524134919047356
1594881786.4233174,23,0.009478558786213398
1594881881.180411,24,0.009431017562747002
1594881976.7900493,25,0.009381533600389957
1594882072.0561354,26,0.009330127388238907
1594882167.1606998,27,0.00927682127803564
1594882262.9867442,28,0.009221639484167099
1594882357.617718,29,0.009164606221020222
1594882451.866968,30,0.009105745702981949
1594882546.8594224,31,0.009045084938406944
1594882641.3144643,32,0.008982650004327297
1594882736.4338777,33,0.008918466977775097
1594882831.6582577,34,0.008852566592395306
1594882926.8367517,35,0.008784974925220013
1594883022.2284384,36,0.00871572457253933
1594883118.03206,37,0.008644843474030495
1594883212.8452516,38,0.008572363294661045
1594883307.6729982,39,0.008498316630721092
1594883403.7436953,40,0.008422735147178173
1594883498.4104102,41,0.008345653302967548
1594883594.2740169,42,0.008267102763056755
1594883689.6024632,43,0.008187119849026203
1594883784.4118214,44,0.008105739019811153
1594883879.316088,45,0.008022995665669441
1594883975.0417776,46,0.007938926108181477
1594884069.6119497,47,0.007853567600250244
1594884165.4170394,48,0.007766957860440016
1594884260.088179,49,0.007679134141653776
1594884354.926734,50,0.007590135093778372
1594884448.9079678,51,0.007499999832361937
1594884544.909759,52,0.007408768404275179
1594884639.5012512,53,0.00731648039072752
1594884734.8349764,54,0.007223175838589668
1594884830.3910992,55,0.0071288966573774815
1594884925.7526238,56,0.007033683359622955
1594885021.063522,57,0.0069375778548419476
1594885116.5015316,58,0.0068406229838728905
1594885211.5859106,59,0.0067428601905703545
1594885306.7708328,60,0.0066443332470953465
1594885401.8936002,61,0.006545084994286299
1594885496.7275233,62,0.006445159204304218
1594885592.6764019,63,0.006344599183648825
1594885687.8649666,64,0.0062434496358036995
1594885782.348609,65,0.00614175433292985
1594885878.1522412,66,0.006039558444172144
1594885973.3606448,67,0.005936906673014164
1594886068.7860894,68,0.005833843722939491
1594886164.3663309,69,0.005730415228754282
1594886259.2809377,70,0.005626666359603405
1594886354.3294525,71,0.005522642284631729
1594886449.1478605,72,0.005418389104306698
1594886545.0313876,73,0.005313952453434467
1594886638.8749762,74,0.005209378432482481
1594886734.5386794,75,0.005104712210595608
1594886829.9548984,76,0.004999999888241291
1594886924.7559416,77,0.004895288031548262
1594887019.4246926,78,0.004790621809661388
1594887114.112337,79,0.004686047323048115
1594887209.4089134,80,0.004581610672175884
1594887304.2223773,81,0.004477357491850853
1594887398.7530725,82,0.004373333882540464
1594887494.2251103,83,0.004269585013389587
1594887589.1165369,84,0.004166156053543091
1594887684.6201346,85,0.004063093569129705
1594887779.9229872,86,0.003960441332310438
1594887875.3956354,87,0.003858245676383376
1594887970.636194,88,0.00375655060634017
1594888065.417917,89,0.003655400825664401
1594888160.89005,90,0.003554841037839651
1594888256.9066725,91,0.003454915015026927
1594888351.706243,92,0.0033556667622178793
1594888446.901514,93,0.0032571398187428713
1594888541.7460046,94,0.003159377258270979
1594888636.896964,95,0.003062422154471278
1594888732.3606508,96,0.002966316882520914
1594888828.1536624,97,0.002871103584766388
1594888923.817028,98,0.0027768241707235575
1594889019.2410345,99,0.0026835198514163494
1594889114.286347,100,0.002591231605038047
1594889209.6650586,101,0.0024999999441206455
1594889304.099853,102,0.002409864915534854
