Wall time,Step,Value
1595642207.2835166,0,0.10000000149011612
1595642283.3683357,1,0.45559999346733093
1595642359.126261,2,0.5742999911308289
1595642435.4096916,3,0.6205000281333923
1595642512.0415177,4,0.6306999921798706
1595642588.5342202,5,0.6517000198364258
1595642664.233117,6,0.7074999809265137
1595642740.0418234,7,0.675599992275238
1595642816.154052,8,0.6807000041007996
1595642892.1046743,9,0.7827000021934509
1595642968.118285,10,0.7466999888420105
1595643044.0529833,11,0.7760000228881836
1595643119.9902587,12,0.8008000254631042
1595643196.9427073,13,0.7560999989509583
1595643273.9542994,14,0.7971000075340271
1595643349.8790455,15,0.8119999766349792
1595643426.5182261,16,0.7817000150680542
1595643502.519567,17,0.7993000149726868
1595643578.4735029,18,0.8064000010490417
1595643655.5364435,19,0.7904000282287598
1595643731.997771,20,0.7838000059127808
1595643807.7234998,21,0.8046000003814697
1595643885.150121,22,0.820900022983551
1595643961.5688343,23,0.8255000114440918
1595644037.934829,24,0.8212999701499939
1595644115.18925,25,0.8115000128746033
1595644192.1961842,26,0.8305000066757202
1595644269.0467756,27,0.8319000005722046
1595644346.4114995,28,0.843999981880188
1595644422.5696065,29,0.8281999826431274
1595644499.1254153,30,0.8339999914169312
1595644575.1823242,31,0.8436999917030334
1595644651.3666317,32,0.8255000114440918
1595644728.8949473,33,0.843999981880188
1595644805.6106215,34,0.8162000179290771
1595644881.6762962,35,0.8492000102996826
1595644958.0734713,36,0.826200008392334
1595645035.0978491,37,0.8342999815940857
1595645112.3946166,38,0.8190000057220459
1595645187.85852,39,0.8381999731063843
1595645263.7244773,40,0.8583999872207642
1595645340.779138,41,0.8198000192642212
1595645417.4481776,42,0.8436999917030334
1595645494.0083258,43,0.8360999822616577
1595645570.3172226,44,0.8648999929428101
1595645647.061785,45,0.8504999876022339
1595645723.2460573,46,0.8417999744415283
1595645799.911872,47,0.8474000096321106
1595645876.1629457,48,0.8621000051498413
1595645952.051184,49,0.8381999731063843
1595646028.1569357,50,0.8180000185966492
1595646104.3121152,51,0.8597000241279602
1595646181.3934202,52,0.7795000076293945
1595646258.121374,53,0.8550000190734863
1595646336.2287827,54,0.8425999879837036
1595646412.2092023,55,0.8500999808311462
1595646488.6620097,56,0.8450999855995178
1595646565.7616532,57,0.8567000031471252
1595646642.8237996,58,0.8202000260353088
1595646718.7722487,59,0.8317999839782715
1595646795.3236797,60,0.8450999855995178
1595646872.3482573,61,0.8601999878883362
1595646948.4929442,62,0.8561999797821045
1595647025.7350526,63,0.8776000142097473
1595647101.932922,64,0.861299991607666
1595647179.053471,65,0.8560000061988831
1595647255.881585,66,0.8755999803543091
