Wall time,Step,Value
1594919876.3929112,451,257.2463073730469
1594920024.5118823,452,1881.203125
1594920172.663524,453,2867.728271484375
1594920320.4920616,454,3388.4794921875
1594920468.771873,455,3709.205322265625
1594920617.0422037,456,3927.469970703125
1594920764.8363972,457,4085.876220703125
1594920912.9419181,458,4206.95751953125
1594921061.5931244,459,4302.81787109375
1594921209.3811579,460,4383.36767578125
1594921358.0377955,461,4451.75634765625
1594921506.2949567,462,4512.2890625
1594921653.759312,463,4567.53759765625
1594921801.320239,464,4617.80712890625
1594921948.8460999,465,4665.74365234375
1594922096.3558946,466,4711.5556640625
1594922243.795147,467,4755.5400390625
1594922391.687159,468,4798.66015625
1594922540.655628,469,4840.51708984375
1594922687.784852,470,4880.1044921875
1594922836.5500405,471,4919.232421875
1594922984.729636,472,4956.89794921875
1594923132.7588484,473,4994.13525390625
1594923281.7705693,474,5030.671875
1594923429.9222682,475,5065.70166015625
1594923578.1612751,476,5098.8212890625
1594923726.0198603,477,5132.23095703125
1594923874.754087,478,5163.39697265625
1594924022.7663808,479,5193.2333984375
1594924170.7546568,480,5222.0546875
1594924318.4952161,481,5249.49853515625
1594924466.6478498,482,5276.111328125
1594924614.2087164,483,5301.2265625
1594924762.2718704,484,5325.3955078125
1594924910.0411825,485,5349.5478515625
1594925057.7910197,486,5372.0078125
1594925205.1655269,487,5392.962890625
1594925352.598412,488,5413.15966796875
1594925500.738198,489,5433.34326171875
1594925648.8392084,490,5452.7177734375
1594925796.6877186,491,5470.59326171875
1594925944.5219016,492,5487.3349609375
1594926092.65305,493,5504.14990234375
1594926240.057051,494,5520.54443359375
1594926387.341189,495,5536.10400390625
1594926536.1798453,496,5551.3115234375
1594926684.7169025,497,5566.005859375
1594926832.156881,498,5579.884765625
1594926979.7570162,499,5593.140625
1594927127.4086425,500,5606.9560546875
1594927275.6948607,501,5619.99169921875
1594927422.9900014,502,5631.9736328125
1594927570.9266222,503,5644.1513671875
1594927719.0423892,504,5655.47607421875
1594927866.3969455,505,5665.982421875
1594928014.137597,506,5676.54833984375
1594928163.3586528,507,5686.7744140625
1594928311.4612386,508,5696.791015625
1594928458.550554,509,5707.29931640625
1594928607.4804184,510,5716.7294921875
1594928756.445914,511,5726.36767578125
1594928905.1283643,512,5735.267578125
1594929052.9381163,513,5744.1484375
1594929200.8768992,514,5752.53662109375
1594929348.3278623,515,5760.36181640625
1594929496.5782866,516,5767.50634765625
1594929644.5682907,517,5775.22216796875
1594929791.972053,518,5781.7412109375
1594929939.4498675,519,5789.04443359375
1594930088.370873,520,5796.04833984375
1594930236.3644557,521,5802.79443359375
1594930384.3143327,522,5809.81298828125
1594930532.6771395,523,5815.59619140625
1594930681.1513603,524,5821.85009765625
1594930828.5360968,525,5828.2490234375
1594930976.699025,526,5834.11376953125
1594931123.3443062,527,5840.16650390625
1594931270.8595715,528,5845.08984375
1594931418.2828517,529,5849.70166015625
1594931566.9234343,530,5854.822265625
1594931715.4754422,531,5859.869140625
1594931863.5835369,532,5864.73974609375
1594932011.2529113,533,5869.77783203125
1594932160.62,534,5874.232421875
1594932308.531259,535,5879.01171875
1594932456.7685583,536,5883.494140625
1594932603.8365417,537,5888.25732421875
1594932751.9768527,538,5893.12158203125
1594932899.6678166,539,5897.79248046875
1594933047.5455499,540,5901.662109375
1594933194.7429113,541,5906.1142578125
1594933342.242987,542,5909.6923828125
1594933489.9072213,543,5913.87060546875
1594933638.8914576,544,5917.89794921875
1594933786.25256,545,5922.2294921875
1594933933.7371092,546,5924.8642578125
1594934081.6397667,547,5929.40087890625
1594934228.7318532,548,5932.01171875
1594934376.837645,549,5935.6884765625
1594934524.3995638,550,5939.9873046875
1594934671.8053992,551,5942.5400390625
1594934819.999937,552,5945.51416015625
1594934967.9115117,553,5949.31982421875
1594935116.536222,554,5952.96826171875
1594935264.3240364,555,5956.7138671875
1594935412.8078098,556,5959.76220703125
1594935560.402778,557,5963.40185546875
1594935708.598506,558,5965.39990234375
1594935855.5542564,559,5968.583984375
1594936003.2576206,560,5971.25927734375
1594936151.7415445,561,5973.68505859375
1594936298.801745,562,5975.9599609375
1594936446.6078548,563,5979.0458984375
1594936594.1313818,564,5981.7841796875
1594936742.61772,565,5984.21142578125
1594936889.636936,566,5986.53125
1594937037.1200168,567,5990.11767578125
1594937185.7255366,568,5992.78369140625
1594937333.397758,569,5995.6787109375
1594937481.4786215,570,5997.45166015625
1594937629.0722218,571,5998.9501953125
1594937776.2218294,572,6000.57861328125
1594937924.5914488,573,6002.88427734375
1594938071.953185,574,6005.17333984375
1594938220.2827756,575,6007.85400390625
1594938367.500801,576,6010.3466796875
1594938515.0855117,577,6012.55078125
1594938662.9538789,578,6014.048828125
1594938810.568903,579,6016.71875
1594938959.1763258,580,6017.53955078125
1594939107.1750224,581,6019.64404296875
1594939255.1735883,582,6022.28466796875
1594939402.9726622,583,6024.16064453125
1594939550.476035,584,6027.61572265625
1594939699.8462512,585,6028.95166015625
1594939847.4942565,586,6031.53955078125
1594939995.8183126,587,6034.1669921875
1594940144.058701,588,6035.6630859375
1594940292.19522,589,6037.47998046875
1594940440.214341,590,6038.904296875
1594940588.7249415,591,6039.73193359375
1594940737.0415866,592,6041.96435546875
1594940886.0998304,593,6044.18896484375
1594941034.1087255,594,6046.2216796875
1594941181.3795018,595,6047.81298828125
1594941328.593733,596,6050.638671875
1594941476.888757,597,6052.4931640625
1594941624.7579784,598,6053.708984375
1594941773.4125917,599,6055.11181640625
1594941921.6996412,600,6057.0771484375
