Wall time,Step,Value
1595512136.919538,451,523.5308227539062
1595512239.0247662,452,640.750244140625
1595512340.7016957,453,741.597900390625
1595512443.0055094,454,838.7222900390625
1595512545.370625,455,910.4255981445312
1595512647.4545453,456,977.5537719726562
1595512749.4689274,457,1031.333740234375
1595512851.351743,458,1075.2230224609375
1595512953.6090267,459,1114.07373046875
1595513056.552415,460,1151.0335693359375
1595513160.1612756,461,1178.999267578125
1595513263.0110817,462,1198.2041015625
1595513367.2222497,463,1218.7386474609375
1595513471.856337,464,1244.8587646484375
1595513574.2066035,465,1263.7701416015625
1595513676.7850287,466,1280.2388916015625
1595513780.520137,467,1290.4696044921875
1595513884.0483897,468,1302.0396728515625
1595513985.593707,469,1316.2333984375
1595514088.1757038,470,1327.2847900390625
1595514190.9388893,471,1334.2373046875
1595514293.022516,472,1348.544677734375
1595514395.2851944,473,1359.7584228515625
1595514497.9119785,474,1371.4119873046875
1595514599.6945794,475,1377.8819580078125
1595514701.8943708,476,1386.3062744140625
1595514803.002855,477,1398.427978515625
1595514904.825244,478,1406.880126953125
1595515006.3618217,479,1408.411865234375
1595515108.8887424,480,1419.442138671875
1595515209.919135,481,1425.893798828125
1595515312.1798294,482,1423.0904541015625
1595515414.4843645,483,1433.98828125
1595515515.641633,484,1444.1983642578125
1595515617.5702195,485,1448.5997314453125
1595515720.195015,486,1454.0592041015625
1595515822.4443545,487,1465.401123046875
1595515924.8633022,488,1467.8631591796875
1595516025.9150486,489,1473.8779296875
1595516128.695366,490,1477.693115234375
1595516231.0920057,491,1484.501220703125
1595516333.538214,492,1488.8143310546875
1595516435.462377,493,1497.638916015625
1595516536.6907644,494,1498.611572265625
1595516639.712987,495,1500.576171875
1595516740.9795809,496,1501.1265869140625
1595516842.8826478,497,1499.703125
1595516946.4882076,498,1508.0880126953125
1595517049.676403,499,1510.811279296875
1595517152.2953956,500,1519.9169921875
1595517253.6497974,501,1515.9969482421875
1595517355.3440216,502,1515.8466796875
1595517456.668184,503,1520.8345947265625
1595517559.1266158,504,1522.886474609375
1595517661.906377,505,1525.555908203125
1595517763.5116448,506,1530.2611083984375
1595517864.8592422,507,1532.53515625
1595517966.4506586,508,1532.402099609375
1595518068.4418836,509,1539.5557861328125
1595518170.4779196,510,1538.5753173828125
1595518272.6207304,511,1541.355712890625
1595518375.4800565,512,1539.462158203125
1595518476.4782321,513,1543.5811767578125
1595518577.9418197,514,1545.5013427734375
1595518679.3520565,515,1550.5728759765625
1595518780.7981062,516,1550.97314453125
1595518882.9591854,517,1552.3194580078125
1595518984.5135145,518,1552.7406005859375
