Wall time,Step,Value
1595448674.5317128,1,54.516395568847656
1595448746.645868,2,54.519309997558594
1595448818.9315753,3,54.55125427246094
1595448892.0317693,4,54.34651184082031
1595448964.3197827,5,54.61205291748047
1595449037.2478225,6,54.3093376159668
1595449109.2318764,7,54.04450988769531
1595449180.8752575,8,54.312801361083984
1595449253.7592301,9,54.39651107788086
1595449324.988437,10,54.18797302246094
1595449397.2695096,11,54.21439743041992
1595449469.3857443,12,54.64031219482422
1595449541.9555871,13,54.5206184387207
1595449614.1448972,14,54.474185943603516
1595449686.3894074,15,54.1221809387207
1595449758.8134508,16,54.38651657104492
1595449831.8794012,17,54.50115203857422
1595449904.9916196,18,54.712982177734375
1595449976.7625687,19,54.54106140136719
1595450049.1899195,20,54.43976593017578
1595450121.9003146,21,54.33311080932617
1595450194.1272264,22,54.2990837097168
1595450267.7167652,23,54.288761138916016
1595450340.4042203,24,54.69099426269531
1595450412.4991896,25,54.50882339477539
1595450486.1184165,26,54.53169631958008
1595450559.2093709,27,54.472930908203125
1595450632.604983,28,54.76213836669922
1595450706.1017628,29,54.05269241333008
1595450779.355223,30,54.28651809692383
1595450852.1849864,31,54.456077575683594
1595450925.9457006,32,54.66291809082031
1595450999.202269,33,54.331390380859375
1595451071.5619292,34,54.445518493652344
1595451143.9120002,35,54.24396896362305
1595451217.165919,36,54.40642166137695
1595451290.2116973,37,54.48149490356445
1595451362.8507757,38,54.411781311035156
1595451436.2156224,39,54.5050163269043
1595451508.5780008,40,54.52263259887695
1595451580.6089582,41,54.439903259277344
1595451653.628037,42,54.45530700683594
1595451726.1358523,43,54.67390823364258
1595451798.412941,44,54.291168212890625
1595451871.7224576,45,54.56694793701172
1595451945.6283789,46,54.45902633666992
1595452018.2184937,47,54.54131317138672
1595452091.7383845,48,54.55120086669922
1595452163.6973162,49,54.357730865478516
1595452236.9285674,50,54.597023010253906
1595452308.8102572,51,54.43345260620117
1595452380.6533206,52,54.22234344482422
1595452453.7672265,53,54.85378646850586
1595452526.303696,54,54.657283782958984
1595452600.6430933,55,54.94213104248047
1595452673.4786217,56,54.412750244140625
1595452747.1796544,57,54.89008712768555
1595452820.754136,58,54.894344329833984
1595452893.7533193,59,54.156761169433594
1595452967.8947358,60,55.067264556884766
1595453041.1262944,61,54.721248626708984
1595453113.9650378,62,54.241424560546875
1595453187.4569085,63,54.44646072387695
1595453260.3854861,64,54.445743560791016
1595453332.678932,65,54.47054672241211
1595453405.8351693,66,54.52293395996094
1595453478.5672927,67,54.29172897338867
1595453551.6416073,68,54.705284118652344
1595453624.6261697,69,54.41956329345703
1595453697.441735,70,54.534759521484375
1595453770.4519281,71,54.77203369140625
1595453843.6492095,72,54.55386734008789
1595453917.1296558,73,54.445865631103516
1595453990.5582032,74,54.60490036010742
1595454063.432422,75,54.366661071777344
1595454135.9702585,76,54.840118408203125
1595454209.2853882,77,54.818946838378906
1595454281.732284,78,54.510990142822266
1595454354.4616442,79,54.757423400878906
1595454427.4918487,80,54.86068344116211
1595454500.355471,81,54.44411087036133
1595454573.9368548,82,54.47754669189453
1595454647.4071143,83,54.81216812133789
1595454720.0088804,84,54.63370895385742
1595454793.1430156,85,54.609710693359375
1595454866.4088929,86,54.49563217163086
1595454939.3106422,87,54.6077766418457
1595455011.9718735,88,54.37876892089844
1595455083.4350023,89,54.032466888427734
1595455156.8220587,90,54.519691467285156
1595455229.286053,91,54.785823822021484
1595455302.6357028,92,54.67875289916992
1595455375.202677,93,54.28781509399414
1595455447.8285847,94,54.60005569458008
1595455520.6210737,95,54.48117446899414
1595455593.4975288,96,54.430912017822266
1595455666.1310818,97,54.45032501220703
1595455739.9069402,98,55.03678894042969
1595455812.2947032,99,54.37018966674805
1595455885.939859,100,54.721500396728516
1595455968.1216779,101,62.661842346191406
1595456049.9114294,102,62.91069793701172
1595456131.8587217,103,62.881675720214844
1595456212.9210207,104,62.793128967285156
1595456294.57483,105,62.8814811706543
1595456376.0710297,106,63.16972351074219
1595456457.599915,107,62.92936706542969
1595456538.9961545,108,62.95318603515625
1595456620.3708487,109,62.67155456542969
1595456702.225833,110,62.97789001464844
1595456784.1622884,111,63.14643859863281
1595456865.0343163,112,62.94330978393555
1595456946.3543773,113,62.74040222167969
1595457027.5910692,114,62.78096389770508
1595457109.1318183,115,62.91408920288086
1595457190.9369435,116,63.32261276245117
1595457272.4406512,117,63.054588317871094
1595457353.5436695,118,63.09374237060547
1595457434.9938865,119,63.281585693359375
1595457517.3002493,120,63.03815460205078
1595457599.149968,121,63.0957145690918
1595457681.2730331,122,63.514469146728516
1595457762.4670374,123,62.92949676513672
1595457844.3949547,124,62.9507942199707
