Wall time,Step,Value
1595429599.995677,301.0,503.8132629394531
1595429695.1677825,302.0,2709.028076171875
1595429789.5745914,303.0,3597.987548828125
1595429884.1125863,304.0,4065.36962890625
1595429979.0458715,305.0,4361.37158203125
1595430074.6392336,306.0,4569.1123046875
1595430169.737647,307.0,4724.28125
1595430265.3886154,308.0,4846.35888671875
1595430360.4630826,309.0,4947.75048828125
1595430455.1607885,310.0,5034.05029296875
1595430549.4705505,311.0,5110.4150390625
1595430643.8222694,312.0,5179.5927734375
1595430738.1654708,313.0,5242.0732421875
1595430833.6387417,314.0,5299.556640625
1595430929.8175495,315.0,5354.13916015625
1595431024.4845438,316.0,5405.435546875
1595431118.595006,317.0,5453.087890625
1595431213.0114758,318.0,5499.14453125
1595431307.5313556,319.0,5541.1279296875
1595431402.6053746,320.0,5581.7255859375
1595431497.0775292,321.0,5619.7265625
1595431591.7119086,322.0,5655.6708984375
1595431687.2386935,323.0,5689.61376953125
1595431782.4325025,324.0,5721.37939453125
1595431877.1172125,325.0,5751.41064453125
1595431972.181432,326.0,5779.80712890625
1595432067.0585234,327.0,5805.576171875
1595432161.2308552,328.0,5831.0263671875
1595432255.4813585,329.0,5854.984375
1595432350.0901062,330.0,5877.44287109375
1595432445.3426597,331.0,5898.4365234375
1595432539.129151,332.0,5917.51708984375
1595432633.4280355,333.0,5936.75634765625
1595432728.6028984,334.0,5954.078125
1595432822.5243614,335.0,5971.337890625
1595432918.4050286,336.0,5987.31005859375
1595433014.0637624,337.0,6002.212890625
1595433108.8439457,338.0,6015.94287109375
1595433204.3119133,339.0,6028.59814453125
1595433299.4718635,340.0,6042.55126953125
1595433394.8660376,341.0,6054.81591796875
1595433489.38364,342.0,6066.47998046875
1595433584.1027172,343.0,6078.33056640625
1595433680.2062905,344.0,6088.47216796875
1595433775.6912296,345.0,6098.32861328125
1595433870.5476742,346.0,6108.2001953125
1595433964.1549828,347.0,6117.92333984375
1595434059.1831224,348.0,6126.8037109375
1595434154.0204694,349.0,6135.25439453125
1595434247.9947484,350.0,6144.21142578125
