Wall time,Step,Value
1595443576.098502,451,13.473730087280273
1595443679.9015038,452,23.16840362548828
1595443783.3795505,453,32.03868103027344
1595443886.885325,454,40.170982360839844
1595443989.8903532,455,47.30768966674805
1595444094.0654738,456,55.27898406982422
1595444197.9113216,457,62.33132553100586
1595444302.1245313,458,69.59844207763672
1595444405.2372139,459,76.38843536376953
1595444508.0409527,460,83.5880355834961
1595444612.1909478,461,90.67707061767578
1595444715.8429189,462,97.21283721923828
1595444819.064981,463,104.26834869384766
1595444923.6897764,464,111.15055847167969
1595445027.1236713,465,118.01835632324219
1595445131.2685118,466,125.01846313476562
1595445234.580348,467,131.77276611328125
1595445336.948493,468,138.94715881347656
1595445441.0125437,469,146.18238830566406
1595445544.7577603,470,153.39419555664062
1595445648.282895,471,160.95999145507812
1595445751.9097557,472,168.9489288330078
1595445856.1667855,473,176.4846649169922
1595445959.2987163,474,184.0006103515625
1595446062.6507564,475,191.84974670410156
1595446166.7357435,476,199.96206665039062
1595446270.3858118,477,207.43881225585938
1595446373.8007884,478,215.1709747314453
1595446478.2425518,479,223.45916748046875
1595446582.2158844,480,231.62643432617188
1595446686.1734586,481,239.368408203125
1595446789.9326804,482,247.10142517089844
1595446893.5325453,483,255.56227111816406
1595446997.3408878,484,264.01824951171875
1595447100.9835289,485,272.4476318359375
1595447204.530186,486,281.08905029296875
1595447308.1858132,487,289.30181884765625
1595447411.6093292,488,298.2481689453125
1595447514.758295,489,306.56658935546875
1595447619.0288265,490,315.1531677246094
1595447722.723024,491,323.8936462402344
1595447826.7895489,492,332.66302490234375
1595447930.3598619,493,341.2121276855469
1595448034.176119,494,350.1851501464844
1595448138.097376,495,359.7879638671875
1595448242.1611872,496,368.5440368652344
1595448346.097749,497,377.4493103027344
1595448449.0725465,498,386.1020202636719
1595448552.3365405,499,395.48040771484375
1595448655.5979533,500,404.77685546875
1595448759.5926309,501,414.30743408203125
1595448862.7104363,502,423.1763000488281
1595448967.3544948,503,432.42205810546875
1595449071.2295902,504,441.2445068359375
1595449175.0296812,505,450.1418151855469
1595449277.9651291,506,458.39837646484375
1595449381.1233747,507,467.54656982421875
1595449484.8032026,508,475.9948425292969
1595449589.107741,509,484.4173583984375
1595449692.212109,510,493.2121887207031
1595449796.0905242,511,502.3695373535156
1595449900.6573825,512,511.2192077636719
1595450003.970751,513,519.6227416992188
1595450107.0133758,514,528.4834594726562
1595450211.4819417,515,537.0330200195312
1595450315.1148345,516,545.1597290039062
1595450418.131283,517,554.49560546875
1595450521.9357383,518,563.0424194335938
1595450624.7948654,519,571.8864135742188
1595450728.6830776,520,579.5762329101562
1595450832.0735586,521,587.6393432617188
1595450936.0974913,522,595.2421264648438
1595451040.1020474,523,603.675537109375
1595451144.9309127,524,611.943359375
1595451247.7187543,525,620.0213012695312
1595451350.3562322,526,627.8316650390625
1595451454.3786047,527,635.31494140625
1595451558.4246674,528,643.4093627929688
1595451662.6144273,529,650.7891235351562
1595451766.7221563,530,658.6454467773438
1595451870.3847718,531,666.429931640625
1595451973.8918262,532,673.842041015625
1595452077.7624238,533,681.1844482421875
1595452181.0561056,534,688.3697509765625
1595452285.3811822,535,696.2215576171875
1595452388.9625854,536,703.7315063476562
1595452492.343807,537,709.9563598632812
1595452597.2533298,538,717.3716430664062
1595452700.9909747,539,724.5322265625
1595452805.2205904,540,731.3350219726562
1595452908.7911718,541,737.1473999023438
1595453013.1967313,542,744.6488647460938
1595453115.5169775,543,751.0680541992188
1595453219.6579592,544,757.7403564453125
1595453323.18356,545,764.0775146484375
1595453427.4719307,546,770.6343994140625
1595453531.636838,547,777.3199462890625
1595453634.0775306,548,783.7312622070312
1595453736.695823,549,790.0411376953125
1595453840.8775778,550,796.4197998046875
1595453943.713679,551,802.1746215820312
1595454048.0280466,552,808.3829956054688
1595454152.5866969,553,814.592529296875
1595454256.927424,554,820.2893676757812
1595454360.6492567,555,826.5762329101562
1595454464.1947227,556,831.6268920898438
1595454568.1849282,557,837.6823120117188
1595454672.5659847,558,843.884765625
1595454776.0476723,559,849.4146118164062
1595454879.9117236,560,855.26611328125
1595454983.7339766,561,860.5365600585938
1595455087.9219868,562,865.9951782226562
1595455191.7866652,563,871.30517578125
1595455295.6200407,564,876.5184936523438
1595455399.227527,565,882.1602172851562
1595455502.4224706,566,887.47021484375
1595455605.1615455,567,892.6138305664062
1595455708.195642,568,897.4274291992188
1595455812.1507046,569,902.4419555664062
1595455916.2170253,570,907.4434204101562
1595456019.8915763,571,912.4196166992188
1595456123.645993,572,917.6810913085938
1595456227.585363,573,922.5360717773438
1595456331.3417215,574,927.3736572265625
1595456434.9951649,575,932.4547119140625
1595456538.3612401,576,937.5665283203125
1595456641.693356,577,942.4862060546875
1595456744.5680299,578,946.3562622070312
1595456847.7060888,579,950.6399536132812
1595456952.2417004,580,955.4832763671875
1595457055.6462557,581,960.4912719726562
1595457159.2981915,582,964.64599609375
1595457262.7617333,583,968.5413208007812
1595457366.072522,584,973.0228881835938
1595457470.3171167,585,977.0947265625
1595457573.4364214,586,981.5045166015625
1595457677.527156,587,986.119140625
1595457780.7453854,588,990.2294921875
1595457884.496126,589,994.845947265625
1595457988.311339,590,998.92529296875
1595458091.1753733,591,1002.5816650390625
1595458195.4372807,592,1006.4059448242188
1595458299.7547975,593,1010.5711669921875
1595458403.3115153,594,1014.2549438476562
1595458507.4901066,595,1017.708251953125
1595458611.646902,596,1022.15283203125
1595458715.372381,597,1025.8548583984375
1595458818.9591916,598,1029.6588134765625
1595458922.2461863,599,1033.6046142578125
1595459025.876163,600,1037.259521484375
